ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,CINT_method,CDISP_method,NOM_type,ATFD_type,FANOUT_type,NOMNAMM_type,NIM_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,CBO_type,RFC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,LOC_package,NOM_package,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,number_public_visibility_methods,number_not_abstract_not_final_methods,number_not_final_not_static_methods,number_standard_design_methods,is_feature_envy
52.0,3.0,6.0,333.0,144.0,16.0,78.0,0.0,7.0,7.0,14.0,0.5,1.0,52.0,7.0,1.0,17.0,337.0,337.0,7.0,1.0,8.0,15.0,144.0,0.0,1.0,144.0,144.0,144.0,210.0,1099.0,15781.0,1393.0,959.0,115.0,5518.0,4398.0,58718.0,1.0,2.0,2.0,1.0,1.0
5.0,4.0,2.0,27.0,8.0,7.0,15.0,0.28571399999999997,8.0,14.0,17.0,0.470588,5.0,7.0,15.0,5.0,7.0,92.0,92.0,26.0,0.333333,24.0,55.0,23.0,0.5,1.0,23.0,4.6,4.6,5.0,17.0,252.0,19.0,795.0,87.0,4165.0,3476.0,25691.0,2.0,5.0,4.0,4.0,1.0
0.0,0.0,5.0,161.0,30.0,21.0,20.0,0.0,1.0,4.0,4.0,0.25,8.0,0.0,3.0,8.0,0.0,426.0,426.0,6.0,0.75,3.0,14.0,55.0,0.828571,0.857143,55.0,6.875,6.875,22.0,203.0,6452.0,240.0,2045.0,148.0,17321.0,12962.0,390008.0,7.0,9.0,8.0,8.0,0.0
0.0,0.0,6.0,346.0,51.0,32.0,47.0,0.13333299999999998,2.0,2.0,2.0,1.0,68.0,23.0,26.0,49.0,25.0,3803.0,3494.0,58.0,0.512157,45.0,189.0,614.0,0.8843280000000001,0.641509,562.0,9.029411999999999,11.469388,68.0,681.0,16486.0,924.0,799.0,32.0,6880.0,5602.0,136533.0,53.0,68.0,52.0,45.0,0.0
1.0,1.0,6.0,111.0,21.0,16.0,19.0,0.666667,2.0,4.0,4.0,0.5,35.0,3.0,4.0,33.0,0.0,754.0,724.0,11.0,0.8787879999999999,3.0,46.0,132.0,0.45588199999999995,0.935484,127.0,3.771429,3.8484849999999997,4.0,77.0,1466.0,79.0,525.0,67.0,4143.0,3956.0,75688.0,31.0,35.0,34.0,31.0,0.0
0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,3.0,3.0,13.0,3.0,218.0,218.0,3.0,0.755556,4.0,19.0,51.0,0.683333,1.0,51.0,3.9230769999999997,3.9230769999999997,6.0,38.0,752.0,38.0,132.0,23.0,1278.0,781.0,18243.0,11.0,13.0,11.0,12.0,0.0
0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,11.0,15.0,15.0,0.0,0.0,4.0,21.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,5.0,44.0,5.0,58.0,2.0,541.0,326.0,7842.0,3.0,3.0,3.0,2.0,0.0
35.0,6.0,7.0,223.0,49.0,29.0,81.0,0.146341,7.0,15.0,37.0,0.18918900000000002,17.0,48.0,9.0,13.0,0.0,611.0,562.0,29.0,0.409524,12.0,86.0,111.0,0.859375,0.625,104.0,6.529412000000001,8.0,245.0,2644.0,73431.0,3557.0,497.0,38.0,5768.0,4374.0,117757.0,14.0,17.0,16.0,11.0,1.0
12.0,4.0,10.0,102.0,18.0,28.0,57.0,0.076923,4.0,7.0,18.0,0.22222199999999998,16.0,127.0,18.0,16.0,0.0,590.0,590.0,26.0,1.0,19.0,107.0,95.0,1.0,1.0,95.0,5.9375,5.9375,3.0,30.0,1322.0,30.0,255.0,7.0,1450.0,1087.0,24112.0,4.0,16.0,15.0,14.0,1.0
0.0,0.0,1.0,5.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,22.0,16.0,0.0,1.0,2.0,4.0,3.0,0.833333,0.666667,2.0,1.0,1.0,134.0,428.0,12585.0,454.0,1571.0,291.0,17113.0,11938.0,260912.0,3.0,3.0,3.0,1.0,0.0
1.0,1.0,2.0,15.0,1.0,1.0,7.0,1.0,4.0,4.0,5.0,0.8,9.0,1.0,9.0,5.0,0.0,121.0,84.0,11.0,0.714286,9.0,23.0,11.0,0.875,0.375,7.0,1.222222,1.4,4.0,14.0,189.0,27.0,1188.0,117.0,6818.0,5763.0,109035.0,7.0,9.0,8.0,4.0,0.0
0.0,0.0,1.0,7.0,1.0,3.0,3.0,0.0,3.0,3.0,3.0,1.0,16.0,0.0,14.0,16.0,0.0,561.0,561.0,23.0,0.622222,9.0,42.0,56.0,0.866667,1.0,56.0,3.5,3.5,6.0,25.0,613.0,28.0,121.0,31.0,1271.0,982.0,18172.0,10.0,16.0,1.0,15.0,0.0
8.0,6.0,9.0,192.0,43.0,33.0,52.0,0.529412,14.0,36.0,44.0,0.318182,22.0,13.0,26.0,19.0,27.0,791.0,776.0,73.0,0.404412,40.0,143.0,151.0,0.938776,0.8125,148.0,6.863636,7.789474,37.0,253.0,4406.0,278.0,1631.0,125.0,10153.0,8952.0,146551.0,16.0,22.0,21.0,18.0,1.0
0.0,0.0,1.0,10.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,26.0,22.0,8.0,21.0,0.0,444.0,419.0,23.0,0.463158,10.0,58.0,69.0,0.901176,0.344828,64.0,2.6538459999999997,3.047619,4.0,112.0,3186.0,172.0,465.0,54.0,7652.0,6749.0,171667.0,15.0,26.0,18.0,19.0,0.0
5.0,1.0,8.0,165.0,11.0,19.0,31.0,0.666667,4.0,6.0,7.0,0.571429,33.0,87.0,37.0,30.0,0.0,3563.0,3455.0,85.0,0.577778,42.0,161.0,382.0,0.787716,0.4375,362.0,11.575758,12.066667,15.0,74.0,3924.0,84.0,799.0,32.0,6880.0,5602.0,136533.0,10.0,33.0,33.0,29.0,1.0
5.0,3.0,3.0,35.0,5.0,4.0,11.0,0.2,4.0,4.0,6.0,0.666667,10.0,6.0,8.0,10.0,0.0,361.0,361.0,11.0,0.933333,6.0,23.0,35.0,0.777778,1.0,35.0,3.5,3.5,33.0,96.0,1917.0,105.0,1037.0,62.0,6560.0,5860.0,138536.0,7.0,10.0,10.0,9.0,0.0
0.0,0.0,3.0,11.0,4.0,2.0,3.0,1.0,2.0,3.0,3.0,0.666667,2.0,0.0,3.0,2.0,-1.0,25.0,25.0,5.0,1.0,47.0,7.0,6.0,1.0,-1.0,6.0,3.0,3.0,11.0,79.0,912.0,80.0,2023.0,119.0,17693.0,16365.0,199533.0,0.0,2.0,2.0,1.0,0.0
0.0,0.0,2.0,15.0,3.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,-1.0,24.0,24.0,1.0,1.0,1.0,3.0,4.0,0.0,-1.0,4.0,2.0,2.0,12.0,471.0,3219.0,549.0,223.0,38.0,2989.0,2592.0,28583.0,0.0,2.0,2.0,2.0,0.0
0.0,0.0,3.0,14.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,36.0,0.0,818.0,818.0,2.0,0.0017829999999999999,1.0,38.0,118.0,0.985714,0.9714290000000001,118.0,3.277778,3.277778,6.0,64.0,1401.0,74.0,567.0,75.0,5715.0,3996.0,78591.0,34.0,34.0,0.0,36.0,0.0
15.0,6.0,9.0,150.0,38.0,25.0,54.0,0.190476,17.0,27.0,35.0,0.48571400000000003,60.0,153.0,48.0,50.0,0.0,2573.0,2411.0,134.0,0.624916,49.0,255.0,433.0,0.9678549999999999,0.655738,414.0,7.216667,8.28,245.0,2644.0,73431.0,3557.0,497.0,38.0,5768.0,4374.0,117757.0,50.0,60.0,59.0,49.0,1.0
0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,15.0,18.0,18.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0,4.0,1.0,1.0,5.0,8.0,43.0,8.0,2330.0,131.0,19618.0,13899.0,299402.0,4.0,4.0,4.0,0.0,0.0
0.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,5.0,11.0,98.0,68.0,4.0,1.0,3.0,22.0,10.0,0.666667,0.6,6.0,1.4285709999999998,1.2,9.0,50.0,1207.0,69.0,515.0,79.0,3790.0,3254.0,68929.0,5.0,7.0,7.0,2.0,0.0
56.0,2.0,6.0,523.0,139.0,25.0,105.0,0.3,7.0,19.0,19.0,0.368421,29.0,106.0,25.0,29.0,0.0,1371.0,1371.0,51.0,1.0,27.0,87.0,328.0,0.723214,1.0,328.0,11.310345,11.310345,8.0,100.0,2639.0,109.0,48.0,1.0,245.0,233.0,6694.0,4.0,29.0,23.0,27.0,1.0
2.0,1.0,2.0,11.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,6.0,32.0,54.0,54.0,2.0,1.0,5.0,56.0,9.0,1.0,0.5,9.0,1.5,1.5,20.0,72.0,701.0,72.0,60.0,0.0,254.0,243.0,2453.0,2.0,6.0,6.0,6.0,0.0
0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,3.0,11.0,7.0,10.0,151.0,151.0,16.0,0.0,11.0,37.0,24.0,0.0,1.0,24.0,3.428571,3.428571,4.0,32.0,473.0,32.0,813.0,36.0,4551.0,3762.0,68127.0,8.0,8.0,7.0,7.0,0.0
2.0,1.0,1.0,6.0,1.0,3.0,7.0,0.0,1.0,1.0,3.0,0.333333,2.0,3.0,2.0,2.0,0.0,14.0,14.0,2.0,0.0,5.0,6.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,40.0,608.0,50.0,606.0,65.0,5527.0,2783.0,69698.0,2.0,2.0,2.0,2.0,0.0
11.0,1.0,2.0,10.0,2.0,3.0,21.0,0.17647100000000002,2.0,0.0,2.0,1.0,14.0,12.0,8.0,11.0,520.0,319.0,261.0,15.0,1.0,4.0,32.0,31.0,0.86014,0.428571,20.0,2.214286,1.818182,10.0,44.0,903.0,52.0,813.0,36.0,4551.0,3762.0,68127.0,9.0,14.0,14.0,8.0,1.0
1.0,1.0,1.0,5.0,1.0,1.0,4.0,0.666667,1.0,1.0,1.0,1.0,5.0,0.0,2.0,5.0,45.0,29.0,29.0,2.0,0.0,9.0,18.0,5.0,0.0,1.0,5.0,1.0,1.0,26.0,159.0,2303.0,198.0,65.0,4.0,780.0,673.0,16524.0,2.0,5.0,5.0,4.0,0.0
5.0,2.0,3.0,22.0,8.0,2.0,7.0,0.0,1.0,2.0,2.0,0.5,11.0,6.0,3.0,10.0,0.0,197.0,170.0,6.0,0.0,3.0,18.0,29.0,1.0,0.8888889999999999,25.0,2.636364,2.5,59.0,451.0,7010.0,464.0,91.0,9.0,585.0,567.0,8432.0,9.0,2.0,2.0,9.0,0.0
4.0,1.0,6.0,193.0,30.0,12.0,37.0,0.84,4.0,11.0,11.0,0.363636,10.0,12.0,10.0,8.0,0.0,852.0,832.0,47.0,0.8,11.0,58.0,165.0,0.684211,0.6,163.0,16.5,20.375,24.0,254.0,10793.0,426.0,2045.0,148.0,17321.0,12962.0,390008.0,6.0,11.0,11.0,8.0,0.0
31.0,6.0,7.0,150.0,45.0,21.0,56.0,0.0,9.0,21.0,30.0,0.3,14.0,61.0,22.0,14.0,11.0,660.0,660.0,45.0,1.0,30.0,86.0,125.0,0.993007,0.41176499999999994,125.0,8.928571,8.928571,195.0,2231.0,50650.0,2992.0,1244.0,32.0,8322.0,6962.0,163595.0,7.0,14.0,14.0,13.0,1.0
3.0,1.0,7.0,160.0,18.0,20.0,25.0,0.4,2.0,3.0,6.0,0.333333,14.0,3.0,4.0,14.0,10.0,690.0,690.0,7.0,0.0,7.0,39.0,90.0,0.8205129999999999,1.0,90.0,6.428571,6.428571,3.0,19.0,803.0,22.0,1188.0,117.0,6818.0,5763.0,109035.0,5.0,14.0,14.0,12.0,1.0
0.0,0.0,2.0,13.0,2.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,9.0,0.0,200.0,200.0,2.0,1.0,3.0,13.0,20.0,0.825,1.0,20.0,2.222222,2.222222,14.0,26.0,817.0,116.0,153.0,16.0,689.0,510.0,8378.0,6.0,9.0,7.0,8.0,0.0
0.0,0.0,1.0,7.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,228.0,228.0,0.0,1.0,0.0,11.0,46.0,0.933333,1.0,46.0,4.181818,4.181818,1.0,11.0,228.0,11.0,102.0,2.0,808.0,724.0,19045.0,3.0,11.0,10.0,10.0,0.0
0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,4.0,23.0,61.0,57.0,4.0,0.0,2.0,9.0,5.0,1.0,0.75,4.0,1.0,1.0,80.0,455.0,4694.0,492.0,2250.0,95.0,10364.0,9519.0,130132.0,4.0,4.0,3.0,3.0,0.0
1.0,1.0,1.0,6.0,1.0,3.0,5.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,65.0,65.0,1.0,1.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,134.0,428.0,12585.0,454.0,1571.0,291.0,17113.0,11938.0,260912.0,1.0,1.0,1.0,1.0,0.0
0.0,0.0,7.0,193.0,21.0,26.0,27.0,1.0,4.0,10.0,10.0,0.4,2.0,3.0,10.0,2.0,158.0,1280.0,1280.0,15.0,0.0,23.0,91.0,24.0,1.0,0.666667,24.0,12.0,12.0,12.0,40.0,1908.0,62.0,764.0,30.0,4305.0,3256.0,120720.0,2.0,2.0,1.0,2.0,0.0
0.0,0.0,6.0,74.0,17.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,30.0,11.0,23.0,24.0,0.0,1323.0,815.0,29.0,0.636842,27.0,69.0,316.0,0.896552,0.535714,202.0,10.533333,8.416667,7.0,78.0,4403.0,88.0,110.0,25.0,1199.0,951.0,31037.0,20.0,30.0,30.0,23.0,0.0
3.0,1.0,1.0,11.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,40.0,40.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,40.0,2.0,786.0,63.0,3884.0,3333.0,53617.0,2.0,2.0,2.0,1.0,0.0
0.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,9.0,3.0,3.0,7.0,0.0,131.0,93.0,6.0,0.0,3.0,12.0,12.0,1.0,0.75,8.0,1.333333,1.142857,5.0,34.0,707.0,39.0,299.0,33.0,1475.0,1431.0,28493.0,8.0,9.0,9.0,4.0,0.0
0.0,0.0,7.0,388.0,78.0,23.0,23.0,0.0,3.0,5.0,5.0,0.6,4.0,0.0,3.0,4.0,0.0,441.0,441.0,5.0,0.0,3.0,9.0,87.0,0.0,1.0,87.0,21.75,21.75,7.0,36.0,1563.0,37.0,2361.0,192.0,18015.0,15303.0,284934.0,3.0,5.0,5.0,4.0,0.0
7.0,4.0,7.0,102.0,22.0,13.0,35.0,0.65,12.0,22.0,22.0,0.545455,48.0,26.0,38.0,42.0,59.0,962.0,879.0,94.0,0.39946,74.0,249.0,142.0,0.9376899999999999,0.85,129.0,2.958333,3.071429,39.0,379.0,6431.0,456.0,1196.0,192.0,9900.0,9201.0,117117.0,39.0,48.0,47.0,38.0,0.0
0.0,0.0,1.0,22.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,60.0,60.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,3.0,3.0,3.0,40.0,608.0,50.0,606.0,65.0,5527.0,2783.0,69698.0,2.0,2.0,0.0,2.0,0.0
83.0,8.0,6.0,257.0,75.0,16.0,101.0,0.023528999999999998,3.0,5.0,5.0,0.6,31.0,173.0,4.0,31.0,0.0,828.0,828.0,13.0,1.0,36.0,44.0,213.0,0.666667,1.0,213.0,6.8709679999999995,6.8709679999999995,3.0,54.0,1422.0,54.0,48.0,1.0,245.0,233.0,6694.0,4.0,31.0,30.0,29.0,1.0
9.0,3.0,2.0,56.0,7.0,5.0,12.0,0.0,1.0,1.0,1.0,1.0,25.0,12.0,2.0,25.0,0.0,643.0,643.0,2.0,1.0,6.0,27.0,141.0,0.84375,1.0,141.0,5.64,5.64,4.0,72.0,2491.0,72.0,968.0,54.0,7232.0,6313.0,104357.0,5.0,25.0,25.0,24.0,0.0
6.0,1.0,5.0,23.0,5.0,4.0,16.0,0.14285699999999998,1.0,1.0,6.0,0.166667,18.0,12.0,2.0,12.0,0.0,240.0,190.0,6.0,0.428571,3.0,40.0,37.0,0.803922,0.666667,30.0,2.055556,2.5,132.0,463.0,7206.0,551.0,153.0,16.0,689.0,510.0,8378.0,18.0,18.0,18.0,9.0,1.0
0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,25.0,12.0,2.0,25.0,0.0,643.0,643.0,2.0,1.0,6.0,27.0,141.0,0.84375,1.0,141.0,5.64,5.64,4.0,72.0,2491.0,72.0,968.0,54.0,7232.0,6313.0,104357.0,5.0,25.0,25.0,24.0,0.0
2.0,2.0,8.0,125.0,20.0,21.0,32.0,0.75,4.0,10.0,11.0,0.363636,55.0,10.0,24.0,53.0,69.0,1315.0,1302.0,82.0,0.574879,39.0,226.0,163.0,0.899782,0.935484,161.0,2.963636,3.037736,248.0,1771.0,32688.0,2040.0,1908.0,124.0,12486.0,11008.0,214819.0,31.0,47.0,44.0,50.0,0.0
0.0,0.0,7.0,111.0,21.0,17.0,18.0,1.0,2.0,6.0,6.0,0.333333,7.0,0.0,2.0,7.0,0.0,469.0,469.0,10.0,0.3,1.0,17.0,54.0,0.9,0.0,54.0,7.714286,7.714286,40.0,277.0,7963.0,322.0,56.0,5.0,502.0,445.0,10835.0,0.0,7.0,0.0,7.0,0.0
1.0,1.0,1.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,14.0,14.0,2.0,0.0,5.0,6.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,40.0,608.0,50.0,606.0,65.0,5527.0,2783.0,69698.0,2.0,2.0,2.0,2.0,0.0
0.0,0.0,11.0,406.0,127.0,33.0,48.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,1011.0,1011.0,0.0,0.681818,0.0,12.0,171.0,0.9878790000000001,1.0,171.0,14.25,14.25,13.0,68.0,2107.0,68.0,131.0,16.0,1404.0,1137.0,25747.0,12.0,2.0,0.0,12.0,0.0
18.0,6.0,8.0,163.0,16.0,22.0,56.0,0.333333,9.0,18.0,31.0,0.290323,157.0,43.0,69.0,118.0,-1.0,3877.0,3392.0,181.0,0.24011,31.0,366.0,435.0,0.9896450000000001,-1.0,377.0,2.770701,3.194915,71.0,469.0,12094.0,560.0,280.0,36.0,2923.0,2438.0,52319.0,91.0,155.0,157.0,118.0,1.0
0.0,0.0,2.0,16.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,2.0,8.0,0.0,88.0,88.0,8.0,1.0,2.0,16.0,10.0,0.14285699999999998,1.0,10.0,1.25,1.25,16.0,130.0,1578.0,136.0,262.0,57.0,1805.0,1524.0,34404.0,7.0,8.0,8.0,7.0,0.0
0.0,0.0,6.0,120.0,12.0,14.0,15.0,1.0,2.0,3.0,3.0,0.666667,16.0,2.0,4.0,16.0,0.0,625.0,625.0,11.0,0.05714299999999999,3.0,29.0,65.0,0.933333,1.0,65.0,4.0625,4.0625,35.0,591.0,12350.0,880.0,764.0,30.0,4305.0,3256.0,120720.0,15.0,16.0,0.0,16.0,0.0
0.0,0.0,3.0,24.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,40.0,14.0,12.0,38.0,0.0,1127.0,1100.0,34.0,0.42674300000000004,11.0,88.0,164.0,0.9638690000000001,0.727273,162.0,4.1,4.263158,3.0,46.0,1238.0,49.0,280.0,36.0,2923.0,2438.0,52319.0,17.0,40.0,40.0,37.0,0.0
0.0,0.0,2.0,7.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,3.0,7.0,0.0,119.0,119.0,4.0,0.666667,3.0,11.0,15.0,0.666667,1.0,15.0,2.142857,2.142857,22.0,203.0,6452.0,240.0,2045.0,148.0,17321.0,12962.0,390008.0,7.0,7.0,6.0,6.0,0.0
19.0,5.0,8.0,576.0,55.0,120.0,152.0,0.269231,5.0,8.0,13.0,0.384615,33.0,87.0,37.0,30.0,0.0,3563.0,3455.0,85.0,0.577778,42.0,161.0,382.0,0.787716,0.4375,362.0,11.575758,12.066667,15.0,74.0,3924.0,84.0,799.0,32.0,6880.0,5602.0,136533.0,10.0,33.0,33.0,29.0,1.0
1.0,1.0,3.0,12.0,3.0,4.0,4.0,0.0,1.0,2.0,2.0,0.5,3.0,1.0,2.0,3.0,72.0,88.0,88.0,3.0,1.0,2.0,6.0,10.0,0.0,1.0,10.0,3.333333,3.333333,3.0,28.0,619.0,34.0,56.0,5.0,502.0,445.0,10835.0,2.0,3.0,2.0,2.0,0.0
0.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,5.0,1.0,36.0,36.0,4.0,1.0,5.0,11.0,6.0,0.5,1.0,6.0,1.2,1.2,6.0,59.0,658.0,59.0,968.0,54.0,7232.0,6313.0,104357.0,5.0,5.0,5.0,3.0,0.0
19.0,1.0,1.0,7.0,2.0,1.0,32.0,0.095238,1.0,0.0,1.0,1.0,24.0,22.0,8.0,9.0,8.0,624.0,488.0,13.0,0.177866,9.0,41.0,52.0,0.989967,0.28571399999999997,28.0,2.166667,3.111111,40.0,277.0,7963.0,322.0,56.0,5.0,502.0,445.0,10835.0,21.0,24.0,24.0,8.0,1.0
0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,-1.0,13.0,13.0,1.0,1.0,2.0,3.0,2.0,0.0,-1.0,2.0,1.0,1.0,6.0,59.0,658.0,59.0,968.0,54.0,7232.0,6313.0,104357.0,2.0,2.0,2.0,1.0,0.0
0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,11.0,10.0,130.0,330.0,322.0,20.0,0.6190479999999999,24.0,232.0,34.0,0.85,0.8888889999999999,33.0,3.090909,3.3,36.0,181.0,4505.0,221.0,399.0,23.0,2996.0,2349.0,53577.0,9.0,11.0,11.0,7.0,0.0
10.0,4.0,4.0,77.0,7.0,7.0,22.0,0.090909,7.0,8.0,18.0,0.388889,30.0,15.0,25.0,21.0,129.0,2396.0,2297.0,46.0,0.073892,22.0,93.0,102.0,0.9729059999999999,0.607143,87.0,3.4,4.142857,29.0,163.0,7792.0,230.0,764.0,30.0,4305.0,3256.0,120720.0,26.0,30.0,25.0,21.0,1.0
0.0,0.0,1.0,7.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,30.0,0.0,1.0,24.0,0.0,518.0,390.0,1.0,0.26108400000000004,1.0,31.0,55.0,0.9373040000000001,0.8,42.0,1.833333,1.75,3.0,28.0,619.0,34.0,56.0,5.0,502.0,445.0,10835.0,30.0,30.0,30.0,23.0,0.0
0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,-1.0,24.0,24.0,1.0,1.0,1.0,3.0,4.0,0.0,-1.0,4.0,2.0,2.0,12.0,471.0,3219.0,549.0,223.0,38.0,2989.0,2592.0,28583.0,0.0,2.0,2.0,2.0,0.0
0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,127.0,18.0,16.0,0.0,590.0,590.0,26.0,1.0,19.0,107.0,95.0,1.0,1.0,95.0,5.9375,5.9375,3.0,30.0,1322.0,30.0,255.0,7.0,1450.0,1087.0,24112.0,4.0,16.0,15.0,14.0,0.0
0.0,0.0,2.0,13.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,9.0,0.0,200.0,200.0,2.0,1.0,3.0,13.0,20.0,0.825,1.0,20.0,2.222222,2.222222,14.0,26.0,817.0,116.0,153.0,16.0,689.0,510.0,8378.0,6.0,9.0,7.0,8.0,0.0
0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.0,8.0,15.0,11.0,50.0,323.0,323.0,29.0,0.22222199999999998,26.0,137.0,49.0,0.96,0.875,49.0,4.4545449999999995,4.4545449999999995,4.0,16.0,323.0,16.0,118.0,11.0,1092.0,888.0,14175.0,7.0,11.0,11.0,10.0,0.0
6.0,1.0,2.0,18.0,2.0,3.0,9.0,0.0,2.0,2.0,2.0,1.0,31.0,14.0,10.0,29.0,-1.0,1151.0,1127.0,29.0,0.0,11.0,53.0,56.0,1.0,-1.0,54.0,1.806452,1.862069,82.0,432.0,6459.0,443.0,299.0,33.0,1475.0,1431.0,28493.0,28.0,31.0,31.0,28.0,1.0
0.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0,5.0,0.0,121.0,84.0,11.0,0.714286,9.0,23.0,11.0,0.875,0.375,7.0,1.222222,1.4,4.0,14.0,189.0,27.0,1188.0,117.0,6818.0,5763.0,109035.0,7.0,9.0,8.0,4.0,0.0
10.0,3.0,2.0,51.0,4.0,9.0,21.0,0.166667,4.0,7.0,7.0,0.571429,4.0,2.0,4.0,4.0,3.0,76.0,76.0,9.0,0.333333,8.0,16.0,9.0,1.0,0.0,9.0,2.25,2.25,29.0,105.0,3957.0,129.0,262.0,57.0,1805.0,1524.0,34404.0,0.0,4.0,4.0,3.0,0.0
0.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,2.0,8.0,0.0,88.0,88.0,8.0,1.0,2.0,16.0,10.0,0.14285699999999998,1.0,10.0,1.25,1.25,16.0,130.0,1578.0,136.0,262.0,57.0,1805.0,1524.0,34404.0,7.0,8.0,8.0,7.0,0.0
0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,7.0,18.0,0.0,510.0,440.0,9.0,0.785714,10.0,38.0,43.0,0.779221,0.7391300000000001,38.0,1.8695650000000001,2.111111,16.0,299.0,7166.0,371.0,1171.0,66.0,10384.0,8750.0,312068.0,22.0,23.0,23.0,16.0,0.0
2.0,1.0,1.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,7.0,0.0,131.0,93.0,6.0,0.0,3.0,12.0,12.0,1.0,0.75,8.0,1.333333,1.142857,5.0,34.0,707.0,39.0,299.0,33.0,1475.0,1431.0,28493.0,8.0,9.0,9.0,4.0,0.0
0.0,0.0,1.0,6.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,7.0,129.0,129.0,2.0,1.0,3.0,12.0,26.0,1.0,0.28571399999999997,26.0,13.0,13.0,9.0,18.0,348.0,18.0,485.0,19.0,2169.0,1864.0,34855.0,2.0,2.0,2.0,1.0,0.0
